22.0221	7.6985	2.19576	1.69843	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
22.0915	7.9879	2.97659	1.74765	20.371	11.0109	20.1663	10.864	0.722256	4.7934
22.2163	8.08442	2.49988	1.74921	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
22.2902	8.36815	3.38907	1.79439	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
22.3658	8.46175	1.35187	1.79413	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
22.3922	8.76171	2.1421	1.84322	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
22.5095	8.85684	2.47672	1.84299	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
22.574	9.16399	3.46502	1.89093	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
22.6433	9.26198	1.13837	1.89096	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
22.6428	9.56931	2.07639	1.93808	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
22.7178	9.67032	1.45087	1.93864	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
22.7153	9.96815	2.53825	1.98107	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
22.7862	10.071	1.32095	1.98125	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
22.7764	10.3893	2.36347	2.02789	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
22.8261	10.4944	0.838752	2.02822	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
22.7785	10.8141	1.95314	2.0736	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
22.8216	10.9214	0.782373	2.07377	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
22.7509	11.242	2.00862	2.11762	19.781	14.773	19.934	14.6897	-1.30687	4.62805
22.791	11.3491	0.705694	2.1173	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
22.7172	11.671	1.79538	2.16116	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
22.6934	11.7856	-0.806757	2.16237	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
22.5357	12.1033	0.230468	2.2045	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
22.5344	12.2169	0.0412374	2.20487	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
22.3908	12.5376	1.15636	2.24629	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
22.392	12.6539	-0.0250988	2.24673	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
22.2254	12.9663	1.09815	2.28544	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
22.1996	13.0857	-0.688892	2.2863	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
21.9814	13.4065	0.395469	2.32615	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
21.9103	13.533	-1.69701	2.32822	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
21.6182	13.8604	-0.650929	2.36871	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
21.5944	13.9841	-0.272203	2.36963	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
21.3335	14.2996	0.794398	2.40667	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
21.2895	14.4248	-1.01722	2.4075	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
20.9989	14.7414	-0.130052	2.44467	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
20.9046	14.8681	-2.0611	2.44543	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
20.5494	15.171	-1.27905	2.47937	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
20.4706	15.3043	-1.69085	2.48127	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
20.0981	15.6114	-0.965197	2.51542	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
19.982	15.7421	-2.474	2.51634	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
19.5753	16.0351	-1.8898	2.54739	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
19.462	16.1741	-2.37353	2.54967	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
19.025	16.4557	-1.86065	2.57797	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
18.8836	16.5967	-3.09849	2.58031	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
18.4117	16.8832	-2.72363	2.60921	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
18.2216	17.015	-3.78005	2.60942	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
17.7366	17.2907	-3.56525	2.63594	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
17.5737	17.4287	-3.15663	2.63711	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
17.11	17.6987	-3.06103	2.66216	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
16.9285	17.846	-3.99267	2.66477	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
16.4688	18.1041	-3.99228	2.68727	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
16.2415	18.2447	-4.69348	2.68839	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
15.7579	18.4905	-4.7867	2.70828	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
15.5053	18.6365	-5.35214	2.71017	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.9991	18.8627	-5.52463	2.72619	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
14.7195	19.0087	-6.02802	2.7279	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
14.2081	19.222	-6.25903	2.74135	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.8737	19.3661	-7.48159	2.74258	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.3978	19.5628	-7.63884	2.75288	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
13.0591	19.711	-7.34827	2.75469	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7247	19.8968	-7.29547	2.76288	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.338	20.0446	-8.70668	2.76451	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
11.9764	20.2173	-8.55248	2.77031	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.5585	20.3635	-9.74482	2.7716	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.2519	20.5106	-9.25955	2.77296	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
10.7706	20.6517	-11.3043	2.77336	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
10.5878	20.7903	-10.0956	2.77325	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
10.0451	20.9282	-13.4739	2.77314	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
9.93005	21.0476	-11.3461	2.76988	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
9.37722	21.1885	-13.8437	2.77027	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
9.30886	21.3091	-10.38	2.76726	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
8.51051	21.4492	-10.8094	2.76751	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
8.84575	21.5486	-7.83692	2.76115	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
8.24193	21.6861	-18.5729	2.76109	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
8.31548	21.7736	-13.976	2.75296	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
7.50552	21.9003	-7.43044	2.75116	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
7.78901	21.9862	-9.00941	2.74304	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
6.6935	22.1202	-21.859	2.74261	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
7.0078	22.1774	-14.1482	2.73013	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
6.10322	22.2958	-2.7809	2.72719	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
6.88258	22.3523	-4.05982	2.71496	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
5.33792	22.4814	-31.4807	2.71412	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
5.68456	22.5249	-20.3219	2.70002	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
4.78957	22.6341	-16.0883	2.69606	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
5.44695	22.675	-15.4534	2.68195	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
7.65037	22.7469	37.8069	2.67221	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
5.42941	22.8128	-7.86255	2.66256	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
3.06313	22.9363	-20.6245	2.66111	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
4.76925	22.9463	-6.19842	2.64303	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
4.10663	23.0476	20.7381	2.63814	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.42331	23.0593	19.8755	2.62083	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
3.91623	23.1454	-30.3913	2.6147	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
3.61492	23.1496	-24.5948	2.59652	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
2.8826	23.2431	-20.734	2.59117	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
3.02155	23.2397	-22.5078	2.57228	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
2.48008	23.3289	-18.5845	2.5665	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
-5.25927	23.3891	-127.501	2.55629	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
-3.54117	23.4396	-54.7014	2.54599	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
-5.21694	23.3194	-53.117	2.51201	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
-4.70772	23.5425	52.2967	2.52515	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
-0.78179	23.4804	62.7228	2.49956	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
0.259241	23.5557	61.4418	2.49235	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.27547	23.4981	61.1676	2.46765	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.64842	23.6272	-30.6349	2.46871	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1.60143	23.5743	-26.8736	2.44496	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1.08526	23.6446	-23.4947	2.43767	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
0.734715	23.5683	-25.0433	2.41122	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
-0.554977	23.6336	-38.8286	2.40351	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
-14.5551	23.541	-230.932	2.37399	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
-7.57388	23.6156	-63.4053	2.36933	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
-10.3213	23.3437	-63.518	2.31832	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
-10.3651	23.4817	18.4569	2.32113	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
-8.33183	23.259	22.3038	2.27755	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
-5.18641	23.2945	80.0907	2.26792	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
0.936239	23.1741	104.14	2.23815	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.601961	23.2362	67.5149	2.23142	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
3.44206	23.0989	66.1025	2.19985	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
3.809	23.2535	-53.9191	2.20561	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1.00476	23.1211	-54.2865	2.17504	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.274092	23.1621	-47.4115	2.16618	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
-1.48002	23.0159	-47.3698	2.13439	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
8.34994	23.3377	538.402	2.16432	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
7.68821	23.0154	158.562	2.10861	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
4.2255	23.0512	69.4918	2.09939	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
7.13511	22.8141	68.4435	2.05752	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
7.34179	22.9311	-23.0881	2.05937	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
5.3247	22.7165	-26.7215	2.02088	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
4.08904	22.7442	-20.9305	2.01193	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
4.43595	22.5454	10.6053	1.97581	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
0.0339632	22.5851	-44.1447	1.9689	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-1.18568	22.4041	-36.812	1.93535	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
0.274471	22.4242	-35.1226	1.92588	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.35133	22.2302	-34.6715	1.89139	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-7.93633	22.1387	-420.689	1.86708	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
9.26899	22.133	212.937	1.85848	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
5.27669	22.153	77.2882	1.84927	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
8.42042	21.8262	79.1965	1.80039	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
8.62091	21.9352	-14.3481	1.80267	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
6.8712	21.6361	-16.3078	1.75774	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
8.68712	21.6464	64.0424	1.74828	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-6.52564	21.4541	-161.634	1.71729	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-2.90457	21.4693	-78.6027	1.70874	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-6.53596	21.1982	-76.3229	1.66806	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-7.20836	21.2931	16.0435	1.66938	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-5.87371	21.0291	17.6923	1.63008	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-5.39371	21.0282	2.13463	1.62067	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-15.4491	20.724	-153.336	1.57702	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-9.65051	20.7588	-30.0419	1.5724	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-11.1133	20.3997	-28.1657	1.52373	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-10.9303	20.3936	16.8579	1.51467	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-9.3931	20.0644	19.9961	1.47006	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-8.53989	20.0481	9.36203	1.46017	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-6.21546	19.7687	24.7043	1.42171	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-4.52709	19.755	31.4558	1.41252	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.90368	19.512	30.8307	1.37826	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-1.69595	19.506	33.2269	1.37001	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
58.5627	19.1394	877.584	1.32183	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
0.965374	19.3284	25.4519	1.33604	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
2.68131	19.0384	26.1563	1.29753	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-8.63275	19.2213	-240.157	1.31162	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-7.4463	18.8675	-104.81	1.266	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-1.60659	18.819	-62.4895	1.25343	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-4.663	18.5427	-60.548	1.21748	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-5.82872	18.5737	18.9321	1.21456	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-4.68404	18.2954	19.54	1.17886	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-3.59716	18.2791	23.7822	1.17101	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-1.81799	18.0088	37.9081	1.13659	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.42296	17.9867	-12.4528	1.12848	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.48218	17.7022	-9.02103	1.09303	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-2.65527	17.6964	-17.7859	1.08654	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.05249	17.4084	-21.4727	1.05119	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.99009	17.3571	15.6169	1.04079	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.42302	17.0634	15.9991	1.00536	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
-4.09589	17.0593	14.7793	0.99971	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
-3.85589	16.774	14.5021	0.965506	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
-2.70195	16.7774	32.7775	0.960856	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
3.12583	16.6137	125	0.938378	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
